STATION               STATION_NAME                         ELEVATI LATITU LONGIT DATE PRCP   TMAX   TMIN
-----------------     -------------------------------------------- ------ ------ ----------- ------ ----
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   35     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   35     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.12   33     31
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   32     27
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   27     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   25     20
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   21     -2
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.07   24     21
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.11   25      0
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   34     -2
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     34
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   41     29
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     27
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   41     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   34     29
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.14   36     29
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.11   34     27
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.22   34     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   23      9
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   10    -11
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    3    -15
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    0    -17
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   14    -12
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   15      3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.28   31      7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   25      8
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   11    -18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   14    -18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    9    -11
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    1    -18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    2    -10
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   14     -6
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    6     -8
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    9    -14
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0  -13    -27
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    0    -21
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   18    -12
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   18      4
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.08    7      2
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.11    7     -7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   31      6
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   34     -3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.16   36     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   33     22
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   32     24
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   32     22
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   22     -1
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   18     -3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   21     17
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   31      0
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.15   35     17
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   23    -13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   16     -3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   16      4
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   18     11
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   17      9
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   10    -13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   21      5
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   26      6
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.22   28     24
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   31     22
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   25     -7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   20    -14
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   22     -9
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   10    -13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   12     -9
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   -2    -15
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0  -15    -24
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01    3    -25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.07   25      2
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   25      4
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.06   16      7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   26      7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   34     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   37     23
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   37     22
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   25     14
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   31      7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   30     16
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   19      3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   13      1
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   35      9
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   36     17
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   20     12
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   18     10
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   25     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   20     12
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   20      9
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.05   18     12
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   17     12
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   19      8
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   16     -8
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    6     -7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01    2    -20
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01    6     -3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###   0.1   17      5
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   20     17
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   23     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   31     23
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   31     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.08   27     21
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   21     -3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   -3    -13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   -6    -13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   -6     -9
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   -4    -20
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.06   10     -7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   11     -2
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    1    -18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   -4    -25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    6    -11
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04    9      0
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   12      2
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   14      1
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   17    -16
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.05   10    -11
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   16     -7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   14    -13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03    4    -25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.12   15      3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   22     13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   22     15
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   15     -9
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   17     -5
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   31     15
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   27     20
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   22     13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   21     13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.06   23      2
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   39     23
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   39     14
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   21      0
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   17     -6
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   18      4
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    7     -3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   20      2
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   18      8
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.05   22     15
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   21      8
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   22     10
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   21      5
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   17     -1
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   12      0
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   10     -7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0    6    -14
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   15     -4
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   32     15
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   32     23
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   23     13
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   24     -5
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   37      8
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   30     17
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   31     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   44     19
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     31
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.05   36     11
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   37     21
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   28      3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   30     23
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   29     16
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   27      7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   25    -12
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   27     16
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   31     24
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   36     27
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   34     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   27     19
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   20      0
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   27    -10
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   32     15
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   37     23
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   37     31
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   36     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   36     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   38     29
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   38     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   33     24
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.21   36     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.32   41     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   41     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   35     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.09   37     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   35     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   30     12
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   25     14
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   36     15
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   34     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   33     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   27     17
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   25      7
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   26      3
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   27     19
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   29     14
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   31     24
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   28     21
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   30     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   31     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.07   36     28
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   36     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     22
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   42     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   43     19
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   30     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   32     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   37     18
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   35     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   32     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   34     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   34     27
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   38     31
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   40     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   47     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   55     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   60     28
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   58     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   48     39
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   50     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   46     37
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.08   41     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.09   52     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.08   52     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.07   48     39
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.15   41     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   45     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.07   43     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   43     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   47     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   50     40
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   63     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.16   61     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   57     40
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   60     40
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   54     40
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   47     38
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   55     28
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   56     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   62     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   70     39
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.16   66     53
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.09   56     45
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   50     42
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   68     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   74     43
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   75     56
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   74     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   79     46
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   73     54
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   63     53
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   62     54
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   70     47
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   79     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   83     57
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   79     56
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   82     50
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   85     54
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   81     63
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   83     49
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   82     53
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   85     53
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   84     58
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   86     57
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.17   84     63
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.08   82     59
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.07   81     60
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   72     54
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   81     51
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.26   77     54
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.17   81     62
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   69     53
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   58     46
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   73     51
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   71     58
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   64     51
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   61     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.46   63     52
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.16   62     48
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   54     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   62     37
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.19   70     46
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   63     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   59     34
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   56     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   58     45
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   72     49
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   73     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   75     47
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   76     50
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   73     52
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   76     48
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.06   75     56
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   66     52
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   67     48
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   66     53
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   73     56
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.52   78     50
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   69     59
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   65     52
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   61     36
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   59     48
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   62     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.14   66     39
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   62     47
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.18   62     51
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   64     53
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   60     45
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   63     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   63     34
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   58     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   61     28
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###   0.2   51     40
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.15   47     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###   0.2   49     44
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   52     43
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   61     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   53     39
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   49     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   52     23
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.26   48     27
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.11   58     46
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.17   52     35
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   45     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   45     24
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   46     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   56     31
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.13   57     47
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   54     37
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.13   53     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   63     47
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   69     49
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   58     42
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   46     28
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   45     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   45     31
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.55   46     38
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   45     36
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.09   42     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.24   40     33
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.54   45     39
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.14   48     42
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.05   46     41
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   47     40
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   43     34
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.03   37     31
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   38     26
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   39     17
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   48     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   48     38
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   42     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   50     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   39     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   36     29
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   46     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     29
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.09   41     29
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.39   51     38
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.31   38     30
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.04   35     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   39     34
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   41     38
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.01   41     32
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###  0.02   35     25
GHCND:FIE00146538                                     SODAN    24067.820627.7503   ###     0   35     29
